Fold,Algorithm,Classifier,Dataset,TransferFunction,BestFitness,Time,Accuracy,Error,Sensitivity,Recall,Specificity,Precision,F1,MCC,ROC_AUC,ConfusionMatrix,ConfusionMatrix_Flat,ConfusionMatrix_Shape,NumFeatures,BestSolution,Convergence,Run
2,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.0015151515151515165,25.88914704322815,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.21569264 0.14834055 0.1468254  0.14329004 0.07290765 0.07088745
 0.07088745 0.07088745 0.07088745 0.07088745 0.07088745 0.07088745
 0.07088745 0.07088745 0.07088745 0.07088745 0.07088745 0.07088745
 0.07088745 0.07088745 0.07088745 0.07088745 0.07088745 0.07088745
 0.07088745 0.07088745 0.07088745 0.07088745 0.0703824  0.0703824
 0.0703824  0.0703824  0.0703824  0.0703824  0.0703824  0.0703824
 0.0703824  0.0703824  0.06987734 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515]",1
3,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.06886724386724384,26.050359964370728,0.9285714285714286,0.0714285714285714,1.0,1.0,0.8571428571428571,0.875,0.9333333333333333,0.8660254037844387,0.8571428571428572,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",2,"[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.09411977 0.09411977 0.09411977 0.09411977 0.09411977 0.09411977
 0.09411977 0.09411977 0.09411977 0.07290765 0.0703824  0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724]",1
4,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.003030303030303033,26.544182062149048,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",6,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.08300866 0.00454545 0.00454545 0.00454545 0.00454545 0.00454545
 0.0030303  0.0030303  0.0030303  0.0030303  0.0030303  0.0030303
 0.0030303  0.0030303  0.0030303  0.0030303  0.0030303  0.0030303
 0.0030303  0.0030303  0.0030303  0.0030303  0.0030303  0.0030303
 0.0030303  0.0030303  0.0030303  0.0030303  0.0030303  0.0030303
 0.0030303  0.0030303  0.0030303  0.0030303  0.0030303  0.0030303
 0.0030303  0.0030303  0.0030303  0.0030303  0.0030303  0.0030303
 0.0030303  0.0030303  0.0030303  0.0030303  0.0030303  0.0030303
 0.0030303  0.0030303 ]",1
5,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.003535353535353538,28.394484996795654,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",7,"[0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]","[0.01565657 0.01414141 0.00757576 0.00757576 0.00757576 0.00757576
 0.00757576 0.00606061 0.00454545 0.00454545 0.00454545 0.00454545
 0.00454545 0.0040404  0.0040404  0.0040404  0.00353535 0.00353535
 0.00353535 0.00353535 0.00353535 0.00353535 0.00353535 0.00353535
 0.00353535 0.00353535 0.00353535 0.00353535 0.00353535 0.00353535
 0.00353535 0.00353535 0.00353535 0.00353535 0.00353535 0.00353535
 0.00353535 0.00353535 0.00353535 0.00353535 0.00353535 0.00353535
 0.00353535 0.00353535 0.00353535 0.00353535 0.00353535 0.00353535
 0.00353535 0.00353535]",1
6,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.003535353535353538,29.372727394104004,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",7,"[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0]","[0.08957431 0.08957431 0.08957431 0.08957431 0.08199856 0.08048341
 0.07593795 0.0734127  0.07290765 0.07290765 0.01212121 0.00555556
 0.00454545 0.00454545 0.00454545 0.00454545 0.00454545 0.00454545
 0.00454545 0.00454545 0.00454545 0.00353535 0.00353535 0.00353535
 0.00353535 0.00353535 0.00353535 0.00353535 0.00353535 0.00353535
 0.00353535 0.00353535 0.00353535 0.00353535 0.00353535 0.00353535
 0.00353535 0.00353535 0.00353535 0.00353535 0.00353535 0.00353535
 0.00353535 0.00353535 0.00353535 0.00353535 0.00353535 0.00353535
 0.00353535 0.00353535]",1
7,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.1377344877344878,23.4030659198761,0.8571428571428571,0.1428571428571429,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.7755102040816327,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",4,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]","[0.21619769 0.20660173 0.20559163 0.13924964 0.13924964 0.13823954
 0.13823954 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449
 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449
 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449
 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449
 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449
 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449
 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449 0.13773449
 0.13773449 0.13773449]",1
8,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.06987734487734484,23.563337326049805,0.9285714285714286,0.0714285714285714,1.0,1.0,0.8571428571428571,0.875,0.9333333333333333,0.8660254037844387,0.8571428571428572,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",4,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]","[0.07290765 0.0703824  0.0703824  0.0703824  0.06987734 0.06987734
 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734
 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734
 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734
 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734
 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734
 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734
 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734
 0.06987734 0.06987734]",1
9,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.0015151515151515165,24.834335803985596,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.08199856 0.0784632  0.0784632  0.07088745 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515]",1
10,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.06937229437229434,25.09096384048462,0.9285714285714286,0.0714285714285714,1.0,1.0,0.8333333333333334,0.8888888888888888,0.9411764705882353,0.8606629658238705,1.0,"[[5,1],
 [0,8]]","[5, 1, 0, 8]","(2, 2)",3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]","[0.13874459 0.13722944 0.07290765 0.0713925  0.0703824  0.06987734
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229]",1
1,bPSO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.00555555555555556,26.795893907546997,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,8]]","[7, 0, 0, 8]","(2, 2)",11,"[0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1]","[0.14888889 0.14787879 0.14686869 0.14636364 0.08606061 0.08606061
 0.08606061 0.08606061 0.08606061 0.0810101  0.0810101  0.0810101
 0.0810101  0.0810101  0.07747475 0.07747475 0.07747475 0.07494949
 0.07494949 0.07494949 0.07494949 0.07494949 0.07494949 0.07494949
 0.07444444 0.07444444 0.07444444 0.07444444 0.07444444 0.07090909
 0.07090909 0.07090909 0.07090909 0.07090909 0.06787879 0.06787879
 0.06787879 0.06787879 0.06686869 0.06636364 0.06636364 0.06636364
 0.06636364 0.06636364 0.06636364 0.06636364 0.06636364 0.06636364
 0.00555556 0.00555556]",1
2,bPSO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.0025252525252525276,24.656702756881714,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",5,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0]","[0.02121212 0.01919192 0.01919192 0.01868687 0.01868687 0.01818182
 0.01666667 0.01666667 0.01666667 0.01666667 0.01515152 0.01515152
 0.01515152 0.01414141 0.01111111 0.00909091 0.00707071 0.00707071
 0.00656566 0.00656566 0.00656566 0.00454545 0.00454545 0.00454545
 0.0040404  0.0040404  0.0040404  0.0040404  0.0040404  0.0040404
 0.0040404  0.0040404  0.0040404  0.00353535 0.00353535 0.00353535
 0.00353535 0.00353535 0.0030303  0.0030303  0.0030303  0.0030303
 0.0030303  0.0030303  0.0030303  0.0030303  0.0030303  0.0030303
 0.00252525 0.00252525]",1
3,bPSO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.07694805194805192,24.233660221099854,0.9285714285714286,0.0714285714285714,0.8571428571428571,0.8571428571428571,1.0,1.0,0.9230769230769231,0.8660254037844387,0.8979591836734694,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",18,"[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 0
 0 1 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0
 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0]","[0.2212482  0.2212482  0.2212482  0.2212482  0.2212482  0.2212482
 0.21670274 0.21670274 0.21569264 0.21569264 0.21569264 0.21569264
 0.21569264 0.21518759 0.21367244 0.21367244 0.21316739 0.21064214
 0.14632035 0.14632035 0.14632035 0.14430014 0.14430014 0.14227994
 0.14227994 0.14227994 0.14227994 0.14227994 0.14227994 0.07795815
 0.07795815 0.07795815 0.07795815 0.07795815 0.07795815 0.07795815
 0.0774531  0.0774531  0.0774531  0.07694805 0.07694805 0.07694805
 0.07694805 0.07694805 0.07694805 0.07694805 0.07694805 0.07694805
 0.07694805 0.07694805]",1
4,bPSO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.0025252525252525276,24.915459394454956,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",5,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0]","[0.02171717 0.02171717 0.02070707 0.02070707 0.01717172 0.01717172
 0.01717172 0.01717172 0.01717172 0.01414141 0.01414141 0.01414141
 0.01414141 0.01414141 0.01262626 0.01262626 0.01262626 0.01161616
 0.01161616 0.00959596 0.00959596 0.00909091 0.00909091 0.00656566
 0.00656566 0.00656566 0.00656566 0.00656566 0.00656566 0.00555556
 0.00555556 0.00555556 0.0040404  0.00353535 0.00353535 0.00353535
 0.00353535 0.0030303  0.0030303  0.0030303  0.0030303  0.00252525
 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525]",1
5,bPSO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.005050505050505055,27.508527278900146,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",10,"[0 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]","[0.09159452 0.09159452 0.09159452 0.09159452 0.09159452 0.09159452
 0.09159452 0.09159452 0.09159452 0.09007937 0.08654401 0.08654401
 0.08654401 0.08654401 0.08654401 0.08502886 0.08452381 0.08452381
 0.08351371 0.08351371 0.08199856 0.08199856 0.08199856 0.08149351
 0.07997835 0.07997835 0.00959596 0.00909091 0.00909091 0.00909091
 0.00909091 0.00909091 0.00858586 0.00808081 0.00808081 0.00808081
 0.00656566 0.00656566 0.00656566 0.00656566 0.00656566 0.00656566
 0.00656566 0.00656566 0.00656566 0.00656566 0.00555556 0.00555556
 0.00555556 0.00505051]",1
6,bPSO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.06886724386724384,19.57437252998352,0.9285714285714286,0.0714285714285714,1.0,1.0,0.8571428571428571,0.875,0.9333333333333333,0.8660254037844387,0.8979591836734695,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",2,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.1549062  0.1538961  0.1538961  0.1518759  0.14935065 0.14531025
 0.14531025 0.14329004 0.14329004 0.14329004 0.14329004 0.14329004
 0.14227994 0.14227994 0.14177489 0.14177489 0.14177489 0.14025974
 0.14025974 0.14025974 0.14025974 0.14025974 0.14025974 0.13975469
 0.13874459 0.13823954 0.13823954 0.13773449 0.13773449 0.13773449
 0.13773449 0.13773449 0.13722944 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724]",1
7,bPSO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.1402597402597403,29.772757053375244,0.8571428571428571,0.1428571428571429,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.9387755102040816,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",9,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0]","[0.29314574 0.22579365 0.2222583  0.2222583  0.15894661 0.15894661
 0.15894661 0.15894661 0.15894661 0.15894661 0.15894661 0.15894661
 0.15894661 0.15591631 0.15591631 0.15591631 0.15591631 0.15591631
 0.15541126 0.15541126 0.15541126 0.15541126 0.15541126 0.15541126
 0.1538961  0.1538961  0.1538961  0.15339105 0.15339105 0.1488456
 0.14733045 0.14733045 0.14733045 0.14430014 0.14430014 0.14227994
 0.14227994 0.14227994 0.14227994 0.14227994 0.14227994 0.14227994
 0.14227994 0.14177489 0.14177489 0.14126984 0.14126984 0.14126984
 0.14126984 0.14025974]",1
8,bPSO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.006060606060606066,26.22818422317505,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",12,"[0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0
 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0]","[0.01969697 0.01969697 0.01969697 0.01969697 0.01969697 0.01969697
 0.01969697 0.01414141 0.01414141 0.01414141 0.01414141 0.01414141
 0.01414141 0.01414141 0.01313131 0.01313131 0.01313131 0.01313131
 0.01313131 0.01313131 0.01212121 0.01111111 0.01111111 0.01060606
 0.01060606 0.01060606 0.01060606 0.01060606 0.01060606 0.01010101
 0.00909091 0.00909091 0.00757576 0.00757576 0.00757576 0.00757576
 0.00757576 0.00757576 0.00707071 0.00707071 0.00707071 0.00707071
 0.00707071 0.00707071 0.00656566 0.00656566 0.00656566 0.00606061
 0.00606061 0.00606061]",1
9,bPSO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.07139249639249637,29.48616933822632,0.9285714285714286,0.0714285714285714,0.8571428571428571,0.8571428571428571,1.0,1.0,0.9230769230769231,0.8660254037844387,0.8979591836734694,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",7,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.09512987 0.09512987 0.09512987 0.09512987 0.09512987 0.09512987
 0.09512987 0.09159452 0.09159452 0.08906926 0.08906926 0.08906926
 0.08856421 0.08856421 0.08856421 0.08856421 0.08704906 0.08250361
 0.08250361 0.08098846 0.07997835 0.07997835 0.07997835 0.07997835
 0.07997835 0.07997835 0.07997835 0.0794733  0.07795815 0.07795815
 0.07694805 0.07694805 0.07694805 0.07694805 0.07694805 0.07694805
 0.07694805 0.07694805 0.076443   0.076443   0.07593795 0.07593795
 0.07593795 0.07492785 0.07492785 0.07492785 0.0734127  0.0734127
 0.0734127  0.0713925 ]",1
10,bPSO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.0749278499278499,24.890424489974976,0.9285714285714286,0.0714285714285714,1.0,1.0,0.8333333333333334,0.8888888888888888,0.9411764705882353,0.8606629658238705,0.8541666666666667,"[[5,1],
 [0,8]]","[5, 1, 0, 8]","(2, 2)",14,"[0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0]","[0.22478355 0.22478355 0.21973304 0.21720779 0.21720779 0.15339105
 0.15339105 0.15339105 0.14935065 0.14935065 0.14935065 0.14935065
 0.14935065 0.14935065 0.14935065 0.14935065 0.14733045 0.14733045
 0.14733045 0.14733045 0.14733045 0.14733045 0.14531025 0.07896825
 0.07896825 0.07896825 0.07896825 0.0774531  0.0774531  0.0774531
 0.0774531  0.0774531  0.0774531  0.07694805 0.07694805 0.07694805
 0.07694805 0.07694805 0.07694805 0.07694805 0.0754329  0.0754329
 0.0754329  0.0754329  0.0754329  0.07492785 0.07492785 0.07492785
 0.07492785 0.07492785]",1
1,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.0020202020202020224,15.197436809539795,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,8]]","[7, 0, 0, 8]","(2, 2)",4,"[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.0810101  0.0779798  0.06888889 0.0030303  0.0030303  0.00252525
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202 ]",1
2,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.0015151515151515165,14.795528650283813,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3,"[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.09159452 0.09159452 0.09159452 0.0734127  0.0734127  0.06987734
 0.06987734 0.06987734 0.06987734 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515]",1
